NUM,id,name,problemTimeLimit,problemMemoryLimit,maxScore,solvedUser,submissions,recommendations,isSolved,bookmark,recommend,successRate,score,userScore,AC,TLE,MLE,WA,RTE
238,62,What is the Bottommost?,1,65536,0,1085,1741,0,False,False,False,0,0.32,0,1230,62,0,316,129
239,63,Palindrome,1,65536,0,1165,1966,0,False,False,False,0,0.32,0,1322,28,2,431,183
240,64,Secret Number,1,65536,0,910,2379,0,False,False,False,0,0.32,0,1081,59,1,1058,180
241,65,Trading,1,65536,0,668,1506,0,False,False,False,0,0.32,0,745,30,4,580,147
242,66,Tic Tac Toe,1,65536,0,869,2017,0,False,False,False,0,0.32,0,990,16,0,921,90
243,67,The Number of Island,1,65536,0,1009,2590,0,False,False,False,0,0.32,0,1331,136,2,775,346
244,68,Enclose Pins with a Rubber Band,1,65536,0,465,1034,0,False,False,False,0,0.32,0,618,36,0,316,64
245,69,Drawing Lots II,1,65536,0,417,1411,0,False,False,False,0,0.32,0,484,4,1,760,162
246,70,Combination of Number Sequences,1,65536,0,477,3952,0,False,False,False,0,0.32,0,823,1660,176,592,701
247,71,Bombs Chain,1,65536,0,845,1696,0,False,False,False,0,0.32,0,1021,5,0,542,122
248,72,Carden Lantern,1,65536,0,595,1750,0,False,False,False,0,0.32,0,819,121,8,547,255
249,73,Surface Area of Quadrangular Pyramid,1,65536,0,1126,1652,0,False,False,False,0,0.32,0,1270,9,0,358,15
250,74,Videotape,1,65536,0,813,1833,0,False,False,False,0,0.32,0,920,11,0,833,69
251,75,BMI,1,65536,0,1244,2047,0,False,False,False,0,0.32,0,1407,117,0,424,99
252,76,Treasure Hunt II,1,65536,0,597,910,0,False,False,False,0,0.32,0,687,9,2,179,33
253,77,Run Length,1,65536,0,1122,1769,0,False,False,False,0,0.32,0,1251,44,1,402,70
254,78,Magic Square,1,65536,0,737,1250,0,False,False,False,0,0.32,0,826,23,0,363,38
255,79,Area of Polygon,1,65536,0,760,1525,0,False,False,False,0,0.32,0,940,14,1,495,75
256,80,Third Root,1,65536,0,689,1931,0,False,False,False,0,0.32,0,822,119,0,936,54
257,81,A Symmetric Point,1,65536,0,537,1048,0,False,False,False,0,0.32,0,638,23,0,373,14
258,82,Flying Jenny,1,65536,0,490,1356,0,False,False,False,0,0.32,0,579,16,0,724,37
259,83,Era Name Transformation,1,65536,0,774,1592,0,False,False,False,0,0.32,0,890,39,0,624,39
260,84,Search Engine,1,65536,0,705,1965,0,False,False,False,0,0.32,0,811,13,2,1072,67
261,85,Joseph's Potato,1,65536,0,743,1204,0,False,False,False,0,0.32,0,881,74,0,203,46
262,86,Patrol,1,65536,0,614,2194,0,False,False,False,0,0.32,0,778,121,4,1199,92
263,87,Strange Mathematical Expression,1,65536,0,654,3213,0,False,False,False,0,0.32,0,868,44,4,891,1406
264,88,The Code A Doctor Loved,1,65536,0,472,1738,0,False,False,False,0,0.32,0,615,42,10,876,190
265,89,The Shortest Path on A Rhombic Path,1,65536,0,522,1411,0,False,False,False,0,0.32,0,636,104,13,475,181
266,90,Overlaps of Seals,1,65536,0,325,2689,0,False,False,False,0,0.3938461538,0,491,175,11,1895,117
267,91,Blur,8,65536,0,175,1499,0,False,False,False,0,0.7314285714,0,286,493,117,403,180
268,92,Square Searching,1,65536,0,567,2230,0,False,False,False,0,0.32,0,880,526,9,649,166
269,93,Leap Year,1,65536,0,1147,5056,0,False,False,False,0,0.32,0,1412,40,0,3515,89
270,94,Calculation of Area,1,65536,0,920,1321,0,False,False,False,0,0.32,0,1028,3,0,198,90
271,95,Surf Smelt Fishing Contest,1,65536,0,599,1812,0,False,False,False,0,0.32,0,686,10,0,1016,98
272,96,Sum of 4 Integers II,1,65536,0,441,1637,0,False,False,False,0,0.32,0,565,396,15,519,142
273,97,Sum of Integers II,1,65536,0,325,1661,0,False,False,False,0,0.3938461538,0,434,310,35,765,116
274,98,Maximum Sum Sequence II,1,65536,0,319,996,0,False,False,False,0,0.4012539185,0,391,87,16,485,17
275,99,Surf Smelt Fishing Contest II,1,65536,0,367,2571,0,False,False,False,0,0.348773842,0,532,660,47,904,428
276,100,Sale Result,1,65536,0,1244,8378,0,False,False,False,0,0.32,0,1506,125,5,6178,563
277,101,Aizu PR,1,65536,0,1370,4137,0,False,False,False,0,0.32,0,1627,65,7,2017,421
278,102,Matrix-like Computation,1,65536,0,1378,3241,0,False,False,False,0,0.32,0,1536,53,4,1354,294
279,103,Baseball Simulation,1,65536,0,1537,2977,0,False,False,False,0,0.32,0,1889,103,0,781,204
280,104,Magical Tiles,1,65536,0,1138,2333,0,False,False,False,0,0.32,0,1314,164,2,622,231
281,105,Book Index,1,65536,0,1001,2037,0,False,False,False,0,0.32,0,1202,11,9,646,163
282,106,Discounts of Buckwheat ,1,65536,0,655,1565,0,False,False,False,0,0.32,0,794,75,6,634,56
283,107,Carry a Cheese,1,65536,0,932,2026,0,False,False,False,0,0.32,0,1038,27,0,901,60
284,108,Operation of Frequency of Appearance,1,65536,0,769,1624,0,False,False,False,0,0.32,0,877,43,3,558,143
285,109,Smart Calculator,1,65536,0,693,2908,0,False,False,False,0,0.32,0,967,51,0,1319,571
286,110,Alphametic,1,65536,0,499,3201,0,False,False,False,0,0.32,0,582,44,1,2057,517
287,111,Doctor's Memorable Codes,1,65536,0,395,1262,0,False,False,False,0,0.3240506329,0,469,46,3,674,70
288,112,A Milk Shop,1,65536,0,725,2746,0,False,False,False,0,0.32,0,864,38,5,1719,120
289,113,Period,1,65536,0,395,1068,0,False,False,False,0,0.3240506329,0,451,18,4,539,56
290,114,Electro-Fly,1,65536,0,483,1427,0,False,False,False,0,0.32,0,611,280,1,482,53
291,115,Starship UAZ Advance,1,65536,0,71,664,0,False,False,False,0,1.8028169014,0,106,2,0,506,45
292,116,Rectangular Searching,1,65536,0,343,993,0,False,False,False,0,0.3731778426,0,451,227,19,254,40
293,117,A reward for a Carpenter,1,65536,0,814,1743,0,False,False,False,0,0.32,0,1118,19,2,464,140
294,118,Property Distribution ,1,65536,0,1246,5535,0,False,False,False,0,0.32,0,2069,208,51,1800,1386
295,119,Taro's Obsession,1,65536,0,243,557,0,False,False,False,0,0.5267489712,0,286,29,2,201,22
296,120,Patisserie,1,65536,0,315,1396,0,False,False,False,0,0.4063492063,0,434,265,11,557,128
297,121,Seven Puzzle,1,65536,0,651,3364,0,False,False,False,0,0.32,0,1089,1186,334,525,226
298,122,Summer of Pyonkichi,1,65536,0,395,1035,0,False,False,False,0,0.3240506329,0,483,21,1,478,52
299,123,Speed Skating Badge Test,1,65536,0,723,1537,0,False,False,False,0,0.32,0,808,66,0,618,45
300,124,League Match Score Sheet,1,65536,0,564,1962,0,False,False,False,0,0.32,0,644,15,0,1230,73
301,125,Day Count,1,65536,0,494,1257,0,False,False,False,0,0.32,0,592,36,1,590,38
302,126,Puzzle,1,65536,0,416,1022,0,False,False,False,0,0.32,0,482,13,0,482,44
303,127,Pocket Pager Input,1,65536,0,512,1555,0,False,False,False,0,0.32,0,569,37,0,763,186
304,128,Abacus ,1,65536,0,457,1221,0,False,False,False,0,0.32,0,521,20,0,638,42
305,129,Hide-and-Seek Supporting System,1,65536,0,250,764,0,False,False,False,0,0.512,0,333,13,0,394,22
306,130,Train,1,65536,0,527,824,0,False,False,False,0,0.32,0,600,18,0,140,64
307,131,Doctor's Strange Particles,1,65536,0,234,733,0,False,False,False,0,0.547008547,0,298,64,22,318,31
308,132,Jigsaw Puzzle,5,65536,0,60,1104,0,False,False,False,0,2.1333333333,0,102,537,55,246,164
309,133,Rotation of a Pattern,1,65536,0,578,1120,0,False,False,False,0,0.32,0,651,10,0,411,48
310,134,Exit Survey,1,65536,0,658,1548,0,False,False,False,0,0.32,0,766,25,0,709,48
311,135,Clock Short Hand and Long Hand,1,65536,0,437,1735,0,False,False,False,0,0.32,0,518,3,0,1193,21
312,136,Frequency Distribution of Height,1,65536,0,916,1333,0,False,False,False,0,0.32,0,1046,31,0,183,71
313,137,Middle-Square Method,1,65536,0,618,905,0,False,False,False,0,0.32,0,680,3,0,173,49
314,138,Track and Field Competition,1,65536,0,643,1093,0,False,False,False,0,0.32,0,779,2,0,237,75
315,139,Snakes,1,65536,0,430,1477,0,False,False,False,0,0.32,0,535,63,0,813,66
316,140,Bus Line,1,65536,0,413,1144,0,False,False,False,0,0.32,0,479,39,5,551,70
317,141,Spiral Pattern,1,65536,0,319,845,0,False,False,False,0,0.4012539185,0,361,25,2,426,31
318,142,Nature of Prime Numbers,1,65536,0,272,793,0,False,False,False,0,0.4705882353,0,379,203,18,127,66
319,143,Altair and Vega,1,65536,0,281,578,0,False,False,False,0,0.4555160142,0,380,1,2,192,3
320,144,Packet Transportation,1,65536,0,415,1293,0,False,False,False,0,0.32,0,557,96,45,464,131
321,145,Cards,1,65536,0,231,601,0,False,False,False,0,0.5541125541,0,269,54,6,237,35
322,146,Lupin The 4th,1,65536,0,229,816,0,False,False,False,0,0.5589519651,0,287,117,58,275,79
323,147,Fukushimaken,1,65536,0,223,937,0,False,False,False,0,0.5739910314,0,381,39,2,408,107
324,148,Candy and Class Flag,1,65536,0,762,1457,0,False,False,False,0,0.32,0,923,102,0,382,49
325,149,Eye Test,1,65536,0,783,1348,0,False,False,False,0,0.32,0,919,35,0,337,57
326,150,Twin Prime,1,65536,0,759,2370,0,False,False,False,0,0.32,0,1204,384,4,609,167
327,151,Grid,1,65536,0,363,893,0,False,False,False,0,0.3526170799,0,443,35,2,358,54
328,152,Bowling,1,65536,0,289,751,0,False,False,False,0,0.4429065744,0,331,11,1,338,70
329,153,Triangle and Circle,1,65536,0,147,1034,0,False,False,False,0,0.8707482993,0,211,1,4,802,16
330,154,Sum of Cards,5,65536,0,324,515,0,False,False,False,0,0.3950617284,0,419,26,4,43,23
331,155,Spider Jin,1,65536,0,315,1131,0,False,False,False,0,0.4063492063,0,454,21,20,536,100
332,156,Moats around the Castle,1,65536,0,227,795,0,False,False,False,0,0.563876652,0,288,102,20,334,51
333,157,Russian Dolls,1,65536,0,407,1420,0,False,False,False,0,0.32,0,568,84,7,675,86
334,158,Collatz's Problem,1,65536,0,781,1206,0,False,False,False,0,0.32,0,918,58,1,205,24
335,159,The Best Body,1,65536,0,492,964,0,False,False,False,0,0.32,0,549,16,0,339,60
336,160,Delivery Fee,1,65536,0,544,867,0,False,False,False,0,0.32,0,601,10,0,239,17
337,161,Sport Meet,1,65536,0,566,909,0,False,False,False,0,0.32,0,680,8,0,160,61
338,162,Hamming Numbers,1,65536,0,514,967,0,False,False,False,0,0.32,0,625,51,7,236,48
339,163,Highway Toll,1,65536,0,276,706,0,False,False,False,0,0.4637681159,0,311,1,0,389,5
340,164,Ohajiki Game,1,65536,0,470,686,0,False,False,False,0,0.32,0,529,61,0,56,40
341,165,Lottery,1,65536,0,212,709,0,False,False,False,0,0.6037735849,0,278,248,5,116,62
342,166,Area of Polygon,1,65536,0,265,908,0,False,False,False,0,0.4830188679,0,337,4,0,557,10
343,167,Bubble Sort,1,65536,0,679,1311,0,False,False,False,0,0.32,0,847,33,2,376,53
344,168,Kannondou,1,65536,0,1122,2238,0,False,False,False,0,0.32,0,1575,79,1,520,63
345,169,Blackjack,1,65536,0,365,844,0,False,False,False,0,0.3506849315,0,447,48,3,265,81
346,170,Lunch,1,65536,0,249,463,0,False,False,False,0,0.5140562249,0,312,57,6,72,16
347,171,Dice Puzzle,5,65536,0,101,331,0,False,False,False,0,1.2673267327,0,141,105,6,76,3
348,172,Doctor's Research Rooms,1,65536,0,97,571,0,False,False,False,0,1.3195876289,0,124,54,20,345,28
349,173,Haunted House,1,65536,0,718,1064,0,False,False,False,0,0.32,0,826,10,0,155,73
350,174,Badminton,1,65536,0,560,885,0,False,False,False,0,0.32,0,665,6,0,181,33
351,175,Quaternary Notation,1,65536,0,613,1029,0,False,False,False,0,0.32,0,724,8,0,267,30
352,176,What Color?,1,65536,0,411,700,0,False,False,False,0,0.32,0,481,1,0,204,14
353,177,Distance Between Two Cities,1,65536,0,230,407,0,False,False,False,0,0.5565217391,0,280,3,0,110,14
354,178,TETORIS,1,65536,0,185,622,0,False,False,False,0,0.6918918919,0,239,30,0,277,75
355,179,Mysterious Worm,5,65536,0,451,1062,0,False,False,False,0,0.32,0,623,120,66,185,68
356,180,Demolition of Bridges,1,65536,0,480,926,0,False,False,False,0,0.32,0,632,28,0,199,67
357,181,Bookshelf,1,65536,0,357,860,0,False,False,False,0,0.3585434174,0,462,63,4,308,23
358,182,Beaker,1,65536,0,51,550,0,False,False,False,0,2.5098039216,0,75,252,67,128,28
359,183,Black-and-White,1,65536,0,398,845,0,False,False,False,0,0.3216080402,0,440,14,0,370,21
360,184,Tsuruga Castle,1,65536,0,674,1260,0,False,False,False,0,0.32,0,872,83,32,224,48
361,185,Goldbach's Conjecture II,1,65536,0,463,914,0,False,False,False,0,0.32,0,580,128,2,89,115
362,186,Aizu Chicken,1,65536,0,307,838,0,False,False,False,0,0.4169381107,0,368,49,0,392,29
363,187,Stoning Fortune,1,65536,0,147,664,0,False,False,False,0,0.8707482993,0,201,0,0,422,41
364,188,Search,1,65536,0,465,1608,0,False,False,False,0,0.32,0,532,316,6,677,77
365,189,Convenient Location,1,65536,0,815,2663,0,False,False,False,0,0.32,0,1367,48,11,1102,128
366,190,Eleven Puzzle,5,65536,0,132,808,0,False,False,False,0,0.9696969697,0,233,107,78,368,21
367,191,Baby Tree,1,65536,0,309,1169,0,False,False,False,0,0.4142394822,0,437,54,3,605,70
368,192,Multistory Parking Lot,1,65536,0,88,361,0,False,False,False,0,1.4545454546,0,106,46,3,188,18
369,193,Convenience Store,5,65536,0,132,535,0,False,False,False,0,0.9696969697,0,163,12,25,229,106
370,194,Delivery Company,1,65536,0,67,399,0,False,False,False,0,1.9104477612,0,93,37,46,156,67
371,195,What is the Most Popular Shop in Tokaichi?,1,65536,0,697,1347,0,False,False,False,0,0.32,0,807,56,0,436,48
372,196,Baseball Championship,1,65536,0,477,1232,0,False,False,False,0,0.32,0,564,19,0,623,26
373,197,Greatest Common Divisor: Euclidean Algorithm,1,65536,0,664,1452,0,False,False,False,0,0.32,0,799,9,0,601,43
374,198,Trouble in Shinagawa's Artifacts,1,65536,0,215,751,0,False,False,False,0,0.5953488372,0,264,26,1,434,26
375,199,Chairs Where Demanding People Sit,1,65536,0,212,1189,0,False,False,False,0,0.6037735849,0,256,26,1,830,76
376,200,Traveling Alone: One-way Ticket of Youth,1,65536,0,912,4846,0,False,False,False,0,0.32,0,1482,702,77,1611,973
377,201,Wrought Gold Master,1,65536,0,518,1618,0,False,False,False,0,0.32,0,666,62,3,413,474
378,202,At Boss's Expense,5,65536,0,560,2017,0,False,False,False,0,0.32,0,844,196,100,349,527
379,203,A New Plan of Aizu Ski Resort,1,65536,0,441,1848,0,False,False,False,0,0.32,0,565,92,6,1048,137
380,204,UFO Shooting Down Operation,1,65536,0,90,1425,0,False,False,False,0,1.4222222222,0,126,33,0,1177,89
381,205,"Rock, Paper, Scissors",1,65536,0,767,1698,0,False,False,False,0,0.32,0,952,20,0,632,94
382,206,Next Trip,1,65536,0,941,1920,0,False,False,False,0,0.32,0,1089,37,0,719,75
383,207,Block,1,65536,0,586,2498,0,False,False,False,0,0.32,0,751,62,21,1090,574
384,208,Room Numbers of a Hospital,1,65536,0,634,1172,0,False,False,False,0,0.32,0,803,147,20,162,40
385,209,Scene in a Picture,1,65536,0,269,969,0,False,False,False,0,0.4758364312,0,335,16,1,554,62
386,210,The Squares,1,65536,0,149,704,0,False,False,False,0,0.8590604027,0,180,6,0,467,51
387,211,Jogging,1,65536,0,230,639,0,False,False,False,0,0.5565217391,0,272,61,0,252,54
388,212,Highway Express Bus,1,65536,0,434,1434,0,False,False,False,0,0.32,0,592,98,37,513,194
389,213,Subdivide The Land,1,65536,0,124,449,0,False,False,False,0,1.0322580645,0,171,79,0,139,60
390,214,Autumnal Illumination,1,65536,0,95,733,0,False,False,False,0,1.3473684211,0,150,9,1,533,40
391,215,Pachimon Creature,5,65536,0,189,1912,0,False,False,False,0,0.6772486772,0,732,301,204,425,250
392,216,Cutting Down Water Bills,1,65536,0,852,1474,0,False,False,False,0,0.32,0,1015,22,0,391,46
393,217,Walking in the Hospital,1,65536,0,791,1649,0,False,False,False,0,0.32,0,984,73,31,389,172
394,218,Dividing Students,1,65536,0,925,1668,0,False,False,False,0,0.32,0,1080,33,0,520,35
395,219,A Popular Ice-cream Shop,1,65536,0,844,1254,0,False,False,False,0,0.32,0,971,25,0,198,58
396,220,Binary Digit A Doctor Loved,1,65536,0,503,1181,0,False,False,False,0,0.32,0,603,20,3,486,69
397,221,FizzBuzz,1,65536,0,402,2754,0,False,False,False,0,0.32,0,582,423,15,1184,550
398,222,Prime Quadruplet,1,65536,0,529,2275,0,False,False,False,0,0.32,0,768,610,193,203,500
399,223,Stray Twins,5,65536,0,341,2018,0,False,False,False,0,0.3753665689,0,578,106,169,868,297
400,224,Bicycle Diet,8,65536,0,147,728,0,False,False,False,0,0.8707482993,0,248,36,9,361,74
401,225,Kobutanukitsuneko,1,65536,0,249,1613,0,False,False,False,0,0.5140562249,0,328,200,33,878,174
402,226,Hit and Blow,1,65536,0,708,1087,0,False,False,False,0,0.32,0,879,14,0,143,51
403,227,Thanksgiving,1,65536,0,611,1158,0,False,False,False,0,0.32,0,732,11,0,249,162
404,228,Seven Segments,1,65536,0,515,883,0,False,False,False,0,0.32,0,587,3,0,229,64
405,229,Big Hit !,1,65536,0,452,619,0,False,False,False,0,0.32,0,553,2,0,47,17
406,230,Ninja Climbing,1,65536,0,216,996,0,False,False,False,0,0.5925925926,0,288,55,41,537,75
407,231,Dangerous Bridge,1,65536,0,338,847,0,False,False,False,0,0.3786982249,0,400,62,8,268,109
408,232,Life Game,1,65536,0,218,1324,0,False,False,False,0,0.5871559633,0,332,165,34,610,183
409,233,Book Arrangement,1,65536,0,193,545,0,False,False,False,0,0.6632124352,0,249,25,2,249,20
410,234,Aizu Buried Treasure,1,65536,0,114,1173,0,False,False,False,0,1.1228070175,0,219,108,41,593,212
411,235,Sergeant Rian,1,65536,0,193,776,0,False,False,False,0,0.6632124352,0,235,51,25,346,119
412,236,Alien Messages,5,65536,0,67,924,0,False,False,False,0,1.9104477612,0,136,320,82,285,101
413,237,The Last Door,1,65536,0,41,537,0,False,False,False,0,3.1219512195,0,65,8,0,432,32
414,500,Card Game,1,65536,0,2340,5596,0,False,False,False,0,0.32,0,2782,138,0,2280,393
415,501,Data Conversion,1,65536,0,1513,4803,0,False,False,False,0,0.32,0,1911,268,104,1736,784
416,502,Dice,1,65536,0,1305,2927,0,False,False,False,0,0.32,0,1665,41,0,927,294
417,503,Cup,5,65536,0,299,1167,0,False,False,False,0,0.4280936455,0,403,123,152,270,218
418,504,Card Game II,5,65536,0,91,321,0,False,False,False,0,1.4065934066,0,133,29,15,97,47
419,505,Questionnaire,1,65536,0,852,2505,0,False,False,False,0,0.32,0,1017,26,6,1250,206
420,506,String,1,65536,0,705,1942,0,False,False,False,0,0.32,0,860,151,63,476,392
421,507,Square,1,65536,0,500,1316,0,False,False,False,0,0.32,0,605,66,4,553,88
422,508,String With Rings,8,65536,0,174,1109,0,False,False,False,0,0.7356321839,0,275,426,36,239,133
423,509,Sheets,5,65536,0,111,1075,0,False,False,False,0,1.1531531532,0,151,263,308,112,233
424,510,Score,1,65536,0,1633,2606,0,False,False,False,0,0.32,0,1956,14,0,520,116
425,511,Who Are The Student Yet To Submit,1,65536,0,1339,2652,0,False,False,False,0,0.32,0,1580,27,0,886,159
426,512,Caesar Cipher,1,65536,0,1117,2542,0,False,False,False,0,0.32,0,1359,19,0,1008,156
427,513,Shuffle The Cards,1,65536,0,812,1423,0,False,False,False,0,0.32,0,899,18,1,333,170
428,514,Quality Checking,1,65536,0,599,1567,0,False,False,False,0,0.32,0,731,21,3,631,180
429,515,School Road,1,65536,0,954,2675,0,False,False,False,0,0.32,0,1361,91,2,1101,116
430,516,Maximum Sum,1,65536,0,820,2767,0,False,False,False,0,0.32,0,1053,629,1,870,214
431,517,Longest Steps,1,65536,0,521,1338,0,False,False,False,0,0.32,0,651,125,3,427,132
432,518,The Oldest Site,5,65536,0,371,1460,0,False,False,False,0,0.3450134771,0,531,239,132,247,311
433,519,Worst Reporter,1,65536,0,221,588,0,False,False,False,0,0.5791855204,0,282,45,41,177,41
434,520,Lightest Mobile,5,65536,0,253,1004,0,False,False,False,0,0.5059288538,0,321,115,1,354,213
435,521,Change,1,65536,0,1293,2758,0,False,False,False,0,0.32,0,1575,59,0,1039,78
436,522,JOI and IOI,1,65536,0,1027,2317,0,False,False,False,0,0.32,0,1215,123,1,796,182
437,523,Card Game,1,65536,0,622,1307,0,False,False,False,0,0.32,0,701,77,0,459,68
438,524,Searching Constellation,1,65536,0,532,1014,0,False,False,False,0,0.32,0,700,38,1,189,86
439,525,Osenbei,3,65536,0,717,2000,0,False,False,False,0,0.32,0,1175,159,42,480,137
440,526,Boat Travel,1,65536,0,508,1530,0,False,False,False,0,0.32,0,729,321,12,394,74
441,527,Setting Go Stones,1,65536,0,401,1398,0,False,False,False,0,0.32,0,496,269,1,495,136
442,528,Common Sub-String,1,131072,0,404,1856,0,False,False,False,0,0.32,0,568,471,127,454,236
443,529,Darts,1,65536,0,473,2166,0,False,False,False,0,0.32,0,693,677,68,537,187
444,530,Pyon-Pyon River Crossing,1,65536,0,267,1486,0,False,False,False,0,0.4794007491,0,370,122,102,674,218
445,531,Paint Color,5,65536,0,311,1385,0,False,False,False,0,0.4115755627,0,514,15,149,416,286
446,532,Time Card,1,65536,0,1015,1520,0,False,False,False,0,0.32,0,1159,14,0,287,55
447,533,Contest,1,65536,0,1111,1765,0,False,False,False,0,0.32,0,1296,8,0,426,35
448,534,Chain,1,65536,0,326,1354,0,False,False,False,0,0.3926380368,0,422,347,20,468,96
449,535,Crossing Black Ice,1,65536,0,482,1286,0,False,False,False,0,0.32,0,619,99,14,510,44
450,536,Shuffle,1,65536,0,159,688,0,False,False,False,0,0.8050314465,0,240,154,66,107,121
451,537,Bingo,1,65536,0,227,972,0,False,False,False,0,0.563876652,0,303,269,187,123,90
452,538,IOIOI,1,65536,0,514,1729,0,False,False,False,0,0.32,0,782,426,22,375,124
453,539,Pizza,1,65536,0,422,1078,0,False,False,False,0,0.32,0,580,118,21,264,95
454,540,Amidakuji,1,65536,0,225,589,0,False,False,False,0,0.5688888889,0,297,28,14,160,90
455,541,Walk,1,65536,0,279,1000,0,False,False,False,0,0.458781362,0,391,167,20,332,90
456,542,Authentication Level,1,65536,0,189,696,0,False,False,False,0,0.6772486772,0,268,165,18,183,61
457,543,Receipt,1,65536,0,957,2730,0,False,False,False,0,0.32,0,1172,127,2,1335,94
458,544,Sugoroku,1,65536,0,762,2282,0,False,False,False,0,0.32,0,973,93,0,824,390
459,545,Party,1,65536,0,652,2385,0,False,False,False,0,0.32,0,851,117,0,1163,254
460,546,Lining up the cards,1,65536,0,421,898,0,False,False,False,0,0.32,0,523,116,43,144,72
461,547,Commute routes,1,65536,0,420,872,0,False,False,False,0,0.32,0,532,46,7,256,31
462,548,Reindeer with no sense of direction,8,65536,0,136,962,0,False,False,False,0,0.9411764706,0,248,291,322,79,22
463,549,A Traveler,8,65536,0,402,1260,0,False,False,False,0,0.32,0,569,62,7,552,69
464,550,Dividing Snacks,8,65536,0,213,835,0,False,False,False,0,0.6009389671,0,353,53,134,226,65
465,551,Icicles,8,65536,0,326,1099,0,False,False,False,0,0.3926380368,0,528,184,4,298,83
466,552,Exposition,8,65536,0,77,318,0,False,False,False,0,1.6623376623,0,118,12,5,172,11
467,553,Dungeon,8,65536,0,70,281,0,False,False,False,0,1.8285714286,0,109,22,9,109,31
468,554,Total Time,8,65536,0,1095,1675,0,False,False,False,0,0.32,0,1304,22,0,210,139
469,555,Ring,8,65536,0,830,1770,0,False,False,False,0,0.32,0,1052,17,0,621,80
